,text,label
1503,รู้สึกดูแล้วหายใจไม่ออกตาม เหมือนกับว่าเราอยู่นอกอวกาศ555555,pos
1744, สนุกม้ากกกก ชอบหนังอวกาศสุดดด,pos
2894,เอาดี สนุกนะ 🤣 ,pos
10,ดูจบด้วยรู้สึกที่ว่า กลับโลกไปเถ้อะะะะ ,neg
706, มันส์สัดๆๆๆๆๆๆ,pos
1377,10.บู๊ห้ำหั่นที่สุด  11.ทีมเวิร์คที่สุด  12.คุณค่าที่สุด  13.mysteryที่สุด 14.เซอร์ไพร์สที่สุด 15.ไซไฟที่สุด  16.สยองขวัญที่สุด  17.ลึกลับที่สุด  18.แมสที่สุด  ,pos
299, เป็นรอยบุ๋มที่ผิวซึ่งเกิดจากกล้ามเนื้อ Zygomaticus หดตัวยามดึงมุมปากให้ยิ้ม เป็นพันธุกรรมยีนเด่นที่อาจได้รับจากพ่อหรือแม่   ,neu
1130,กงยูเป็นสลิ่มในเรื่องเหรอ 🤣,pos
1148,ฉันงงตอน8อะแต่โปรดักชั่นดีนะแบบสมจริงมาก,pos
317,"ปล่อยเสื้อ sweater YULJE / S (40)พรีออเดอร์มา ยังไม่เคยใส่ค่ะ ป้ายครบ แต่ถุงที่มากับเสื้อตามภาพที่3 เราแกะออก เพราะเราตั้งใจจะเก็บใส่ตู้เลยกลัวสกปรกค่ะ 💝🌷 ราคา 1,050 รวมส่งสอบถามเพิ่มเติมรีพลายหรือ dm ได้เลยค่ะ ☺️  ",neu
1568,กับตันง่อยอิดอก ,neg
3221,สรุปรูปนี้ที่พี่อูชิกลงไอจี ดามีถ่ายให้ 5555 น่ารัก 💙  ,neu
3168,โอ๊ยยยยยกุปวดหัว อะไรอีกกกกกกก แยกกันให้มันจบๆไปเลยไป ลงเรือพระรองแล้ว ปวดตับบบบ ,neg
636,แงง ดูแล้วเบื่อมาก คือมันเป็นหนังเสียดสีสังคม ดูเพลินๆได้แหละ แต่ชั้นก็ดูไม่จบบบ ,neg
2584,ปกอีน้องใน viu ตลกมาก จากตาแป๋วๆ สู่ด้านมืดในตอนที่8 โถ น้อนนนน  ,neu
526,ดูไปตื่นเต้นไปลุ้นจะเจออะไรหรือมีไรโผล่มาเปล่าวะ ทั้งที่ไม่ใช่หนังผี 😣,pos
1088," เอ๊ะอ๊ะน้อยมาก, ดูแล้วไหลลื่นมาก...เนื้อเรื่องดี บทดี กำกับดี เล่นดี ลำดับภาพดี กราฟฟิคคือสุดๆ..ไม่มีบท-ฉากส่วนเกินให้รำคาญอารมณ์ เดินเรื่องเร็ว กระชับ ",pos
1246,สุดยอดมาก ,pos
167,สนุกมาก นี่ตั้งคำถามอยู่ตลอดว่า ทำไมคนถึงเชื่อในคำสอนของธัมมชโยมากขนาดนี้ คำสอนเค้าสุดโต่งอยู่นะ เค้าเชื่อว่าทำแล้วได้บุญ ทำแล้วได้ขึ้นสวรรค์ อยากให้ดู มีหลายมุมมองให้ได้คิดตาม คนที่เคยเชื่อ ทำไมถึงออกมา รัฐถึงกับมองความเชื่อนี้ว่าเป็นภัยต่อความมั่นคง   ,pos
1037,คนที่เลิกกันไปแล้วแต่ยังพูดถึงเค้าได้ขนาดนี้ มันยังไงกันค้าคุณศิลปินน แต่จากบทสนทนานี้คือทำให้รู้เลยว่าชเวอุงยังชอบยอนซูอยู่แต่แค่อาจจะอยากมั่นใจมากกว่านี้เลยต้องเป็นเพื่อนกันไปก่อนแงง  ,neu
2043,มันดูrealมาก คนจะตายห่ากันอยู่ละ ยังเล่นตลกบนความเป็นความตายของคนอื่น เหิ่ม จะไปใช้ชีวิตนอกโลกหรอ หยุด!! มาตายด้วยกันเนี่ยแหละ ในหนังก็มีหลายพวกแต่พวกอิกนอร์นี่คือพัก อยากให้มีสันติว่าซ่านนๆๆ  ,neu
